,UserID,movieID and rating
606,607,"[(5114, 4.618559872770464), (116, 4.6064831628797025), (73290, 4.595839827125041), (1939, 4.581439114867513), (3038, 4.580040471073933), (8132, 4.5681822883444), (7116, 4.566412682580594), (116897, 4.5650048775889625), (2924, 4.560126089825567), (3310, 4.538522881364342)]"
607,608,"[(116, 4.664320131142067), (5114, 4.663351987335756), (73290, 4.6387542423865495), (116897, 4.638605022155198), (1939, 4.619059341019978), (7116, 4.613717132688532), (8132, 4.603687843524842), (3038, 4.601469858690567), (2924, 4.5993574508987045), (3310, 4.583082107395277)]"
608,609,"[(116897, 3.308297583996607), (2924, 3.290185756874197), (3310, 3.2380245686412157), (309, 3.2139524023419335), (7116, 3.205148214371506), (58351, 3.1945565991828633), (81932, 3.19446919669893), (3038, 3.1931585403828127), (759, 3.1894240187082956), (80, 3.1873359819166365)]"
609,610,"[(5114, 4.2849425177106175), (3038, 4.27038843064167), (73290, 4.267412081179019), (116, 4.2639868499835645), (7116, 4.256779103549063), (1939, 4.243138797685381), (8132, 4.23627828388289), (116897, 4.23322660972394), (3030, 4.214317555620502), (858, 4.212248837740496)]"
610,611,"[(5114, 4.524946262600361), (7116, 4.520776303726657), (1939, 4.502266608501967), (3310, 4.499666024349088), (3038, 4.48891863018166), (8132, 4.478569631947635), (116, 4.475342228942015), (858, 4.469839565958592), (1948, 4.441791553142612), (318, 4.440269262367688)]"
611,612,"[(5114, 4.346650069161959), (116, 4.307146375794214), (73290, 4.298927724344324), (3038, 4.295920252941515), (1939, 4.284602067008351), (8132, 4.2755901508119365), (116897, 4.269153538682593), (7116, 4.265626754285964), (2924, 4.26201565189971), (858, 4.2602847493160745)]"
612,613,"[(5114, 4.419830983283192), (116, 4.37743117134996), (1939, 4.358232987522391), (116897, 4.353279947160227), (73290, 4.349966412480578), (3038, 4.335820308357701), (8132, 4.3253422632849325), (7116, 4.32391691756885), (2924, 4.3202637229729355), (3310, 4.31645794005905)]"
613,614,"[(73290, 4.350663623226853), (116, 4.327035750617076), (1939, 4.3026611485946615), (3038, 4.268746621587764), (8132, 4.262795667123585), (3310, 4.262389456440176), (3030, 4.257398736798822), (116897, 4.253889572232517), (7116, 4.250622521786719), (8264, 4.2499787486075356)]"
614,615,"[(116, 4.434453524383398), (5114, 4.425372746071569), (73290, 4.391836108909807), (3038, 4.383482872086627), (8132, 4.380570338090038), (1939, 4.379903133044319), (2924, 4.3684328580450975), (7116, 4.362264499342118), (116897, 4.358313035867372), (3030, 4.343610436066395)]"
615,616,"[(73290, 4.608672982462809), (5114, 4.599692146812346), (3038, 4.594088869244023), (7116, 4.591545428371055), (1939, 4.587982991309974), (116, 4.5874309426235795), (8132, 4.557231802594968), (116897, 4.553167192228915), (2924, 4.541758511608347), (3310, 4.527037686450656)]"
616,617,"[(5114, 4.233794777797163), (3038, 4.091073058543329), (3310, 4.0678746990276595), (116, 4.0662472591961984), (1939, 4.064907692500987), (8132, 4.0586116510018435), (26729, 4.050597743354614), (2924, 4.049440933147261), (858, 4.046237662461275), (73290, 4.038969876473198)]"
617,618,"[(5114, 4.721796087528569), (73290, 4.714974402525612), (116, 4.7036522246340144), (116897, 4.6806698661698425), (1939, 4.679688024465214), (3310, 4.6767091905836615), (3038, 4.660947374083422), (858, 4.660599406972295), (2924, 4.6447008864142), (318, 4.633098128585781)]"
618,619,"[(5114, 4.517505434541232), (116, 4.512013293455975), (73290, 4.47638685077043), (3038, 4.47221767343339), (7116, 4.460692304832575), (2924, 4.460156725597152), (8132, 4.453381884769726), (1939, 4.4511451362259375), (116897, 4.447500203799113), (858, 4.445920163190412)]"
619,620,"[(5114, 3.9090819017060627), (3038, 3.891515856876207), (73290, 3.8859376808330217), (116897, 3.8720691548578188), (116, 3.8707226001235027), (1939, 3.8659854637047624), (80, 3.83712915287564), (3310, 3.819656296012299), (858, 3.798821722936392), (6669, 3.796761123440216)]"
620,621,"[(116, 4.719355350121373), (8132, 4.699933662333513), (73290, 4.694193512606107), (3038, 4.672624078504938), (5114, 4.661371666129142), (7116, 4.65661979493944), (1939, 4.648782791096971), (2924, 4.641546341069975), (858, 4.636668150872673), (116897, 4.629673122218947)]"
621,622,"[(858, 5), (116897, 5), (7116, 5), (5114, 5), (3038, 5), (8132, 5), (116, 5), (1939, 5), (73290, 5), (2924, 4.999699981291664)]"
622,623,"[(116, 4.794511870134644), (3038, 4.7868928033869045), (116897, 4.773243855139557), (5114, 4.772273780786515), (73290, 4.76418664418867), (1939, 4.762680836847719), (8132, 4.756631541205948), (2924, 4.754078774354471), (858, 4.742896022597034), (7116, 4.740183281634699)]"
623,624,"[(116, 3.4910167521712987), (5114, 3.4823266674566518), (3038, 3.469166185204479), (8132, 3.4548154994541056), (73290, 3.4474953908579624), (7116, 3.445405804617759), (1939, 3.442441796763651), (116897, 3.4253904719881194), (2924, 3.4209764839047034), (3310, 3.39996229615215)]"
624,625,"[(5114, 4.821309807670273), (73290, 4.777135423667672), (116, 4.776534168130628), (3038, 4.764558953107463), (1939, 4.761562298590145), (8132, 4.748684542878913), (7116, 4.726350273138482), (116897, 4.721674808070098), (858, 4.717102135865232), (3310, 4.716808484117112)]"
625,626,"[(5114, 4.571079275081578), (8132, 4.567876755561086), (116, 4.561970880891167), (3038, 4.557484607233495), (7116, 4.550742319396402), (1939, 4.538755411353843), (116897, 4.5284518194718535), (2924, 4.526990877195434), (73290, 4.516972710471476), (1948, 4.513437873204857)]"
626,627,"[(116, 4.176955936498119), (73290, 4.166644383899244), (5114, 4.160360853852434), (1939, 4.1504450061649285), (3038, 4.14322041977928), (7116, 4.140257469367272), (2924, 4.133506181619354), (116897, 4.127897025804416), (3310, 4.107734250553157), (1948, 4.10564970254472)]"
627,628,"[(116, 3.828845976574883), (3038, 3.8018714561874454), (116897, 3.800468013863183), (7116, 3.7972481001372014), (1939, 3.794177506984034), (5114, 3.7938841142498414), (2924, 3.7780178362031385), (8132, 3.7731480424622927), (858, 3.767092393178143), (73290, 3.7634612050207963)]"
628,629,"[(5114, 4.369611217615245), (8132, 4.315284890291577), (7116, 4.301335387503666), (1939, 4.288041870134041), (309, 4.281176308212014), (3038, 4.2612370040890735), (858, 4.248805082281237), (3310, 4.241952368729931), (905, 4.235635805978256), (7669, 4.235339592735466)]"
629,630,"[(73290, 4.48767693648688), (116, 4.482811917690183), (3038, 4.466986395980476), (8132, 4.443611731278127), (3030, 4.43045099435658), (2924, 4.430023803503745), (1939, 4.427338192721399), (5114, 4.4217298087439625), (6669, 4.4000647101278165), (318, 4.3964629834901325)]"
630,631,"[(116, 4.589258435002418), (5114, 4.58325051828846), (1939, 4.550457957870992), (1948, 4.5466843108427915), (7116, 4.5372183448002446), (3038, 4.523159419931233), (858, 4.512017354941675), (73290, 4.508593862195251), (8132, 4.503813683373122), (2924, 4.49895958204394)]"
631,632,"[(116, 4.895977282029212), (5114, 4.8860135248734995), (73290, 4.871320955969191), (3038, 4.857982279181922), (1939, 4.839100072015924), (8132, 4.834670439195713), (2924, 4.834206075671818), (7116, 4.821808850720946), (858, 4.817385588071831), (116897, 4.816533189951268)]"
632,633,"[(5114, 4.016367139832637), (116, 4.005069425695448), (1939, 3.9863206423676396), (3038, 3.9848299398949747), (73290, 3.9789352549583805), (116897, 3.974934167581761), (8132, 3.962127371842369), (2924, 3.9560541056387772), (858, 3.9512758495911284), (3310, 3.95061487333435)]"
633,634,"[(5114, 3.9293893175709624), (3310, 3.8680582074874845), (116, 3.860609692841974), (3038, 3.8548222012603346), (7116, 3.8373381597185916), (1939, 3.830324685486694), (8132, 3.8205336852664153), (2924, 3.7981303615999025), (73290, 3.79435843198765), (26729, 3.7845067425538232)]"
634,635,"[(116, 4.014840568935131), (1939, 3.9895285251779242), (5114, 3.956342986499041), (8132, 3.9507784774238974), (3038, 3.9421060125725007), (73290, 3.939127151512458), (26729, 3.9379559206701527), (2924, 3.936014610973984), (7116, 3.925377821280576), (858, 3.925018478145035)]"
635,636,"[(116, 4.510472303595895), (1939, 4.466464693083354), (5114, 4.46553041363594), (73290, 4.461008348090605), (3038, 4.444052425867444), (8132, 4.439619639567651), (26587, 4.415086793248867), (116897, 4.409292315398855), (7116, 4.401662351537858), (858, 4.400771739604748)]"
636,637,"[(8132, 4.869391553914395), (116897, 4.865929001293513), (116, 4.8549746873166075), (2924, 4.850614219389452), (73290, 4.844982699068271), (3038, 4.832151523451404), (5114, 4.828812553479141), (1939, 4.825550666557611), (905, 4.796466011591031), (3310, 4.793707695775791)]"
637,638,"[(5114, 4.2351276939737765), (73290, 4.221591582454916), (1939, 4.116281311905607), (7116, 4.1150298118278785), (3038, 4.109246490108948), (2924, 4.1059424409515515), (8132, 4.103714185516201), (116, 4.076573775219538), (858, 4.062708043528308), (6669, 4.057837155322414)]"
638,639,"[(116, 4.346050697098791), (5114, 4.336812789026521), (73290, 4.335903119976457), (1939, 4.323502646939073), (3038, 4.314379921483), (116897, 4.2982027630777715), (2924, 4.290391278226959), (8132, 4.288480728037284), (858, 4.2788363628143955), (7116, 4.277972510419647)]"
639,640,"[(3038, 4.601997150938429), (8132, 4.591713769682936), (7116, 4.572023934119434), (2924, 4.570230355892691), (5114, 4.567670016365741), (73290, 4.566858771792508), (1939, 4.544299905623626), (26587, 4.537250789939974), (1948, 4.535032258474722), (3310, 4.531119506959168)]"
640,641,"[(1939, 4.817680182225125), (3038, 4.81657496448253), (5114, 4.816281176801524), (73290, 4.81384974313362), (7116, 4.803916589939742), (8132, 4.800506575362198), (116897, 4.793756210459732), (2924, 4.790189197739216), (858, 4.779038894149222), (3310, 4.767090076801503)]"
641,642,"[(73290, 4.528867455066911), (116, 4.525023661068646), (5114, 4.511052032791485), (116897, 4.475180340460581), (8132, 4.451399428586064), (3038, 4.446713852397631), (858, 4.444324099496575), (1939, 4.440727426479653), (7116, 4.430887871819688), (26729, 4.430250081386426)]"
642,643,"[(5114, 4.424914807099634), (73290, 4.412042967929544), (3038, 4.402852781334615), (8132, 4.392395266532862), (2924, 4.362496937305618), (1939, 4.349473357396318), (116, 4.3414588477290765), (1948, 4.332958959486756), (3310, 4.332824760462388), (7116, 4.329377682560625)]"
643,644,"[(73290, 4.5966751981674845), (116, 4.575496574170613), (116897, 4.572793358118074), (8132, 4.567517627843058), (2924, 4.5644081080568295), (5114, 4.559241828329311), (26729, 4.558927267360648), (1939, 4.549740434910363), (858, 4.548691450801286), (3310, 4.537212854321668)]"
644,645,"[(116, 4.68615395333814), (5114, 4.684589772043591), (73290, 4.675788361474494), (1939, 4.647684003736241), (3310, 4.630686480421679), (8132, 4.627713802179793), (858, 4.615302325356047), (3038, 4.608038196289458), (1948, 4.607938927090535), (80, 4.594337076197369)]"
645,646,"[(5114, 5), (8132, 5), (116, 5), (73290, 5), (3038, 4.998398314686819), (7116, 4.979898201854232), (2924, 4.979593802447908), (858, 4.979240006716492), (1939, 4.975790779739611), (3310, 4.9548556955920295)]"
646,647,"[(5114, 4.785471162182789), (3038, 4.770968088458896), (116, 4.7652781585909745), (73290, 4.759081777777468), (1939, 4.755397560670898), (7116, 4.753078554107179), (2924, 4.74087330764023), (8132, 4.739204936799772), (116897, 4.734465121350217), (3310, 4.7230355762346115)]"
647,648,"[(5114, 4.484380030492871), (116, 4.482989175732342), (73290, 4.470569860905923), (1939, 4.455562810642002), (116897, 4.449315550081073), (3038, 4.424862639345339), (8132, 4.423721612380332), (2924, 4.421351183568084), (7116, 4.415377601409045), (1948, 4.387562046840924)]"
648,649,"[(116, 4.45158487995215), (73290, 4.424783816731417), (5114, 4.413544939536033), (1939, 4.404172818560143), (3038, 4.403914093512457), (116897, 4.384621183725349), (2924, 4.383321302648564), (7116, 4.379806205105191), (8132, 4.377881489444583), (858, 4.364130814931197)]"
649,650,"[(73290, 4.487418091387323), (5114, 4.449559962451067), (116, 4.440294343200017), (7116, 4.410530698076888), (8132, 4.40944683433881), (2924, 4.408928780685098), (3038, 4.4083518685939085), (1939, 4.405854872452438), (3030, 4.403323524430873), (26729, 4.387982019750908)]"
650,651,"[(116, 4.602478686687141), (5114, 4.578874846834439), (1939, 4.573935420424778), (8132, 4.566493746746016), (3038, 4.562290196034542), (7116, 4.558295120790636), (858, 4.55394383850484), (116897, 4.553499672081042), (1948, 4.551696492321956), (3310, 4.5458795701111026)]"
651,652,"[(5114, 4.962689442168713), (116, 4.939030126423638), (73290, 4.938470338880748), (1939, 4.932188957931347), (116897, 4.922030898668573), (3038, 4.915636832030299), (7116, 4.901011886745595), (858, 4.891894737763653), (2924, 4.8876387146907865), (3310, 4.883608134010265)]"
652,653,"[(5114, 4.867860440423236), (116, 4.858267875331106), (73290, 4.83402554373041), (3038, 4.829613668415321), (1939, 4.829376025433281), (6669, 4.8056733489904175), (858, 4.805423573648147), (116897, 4.803343716631848), (3310, 4.803290824989262), (7116, 4.7940025164972635)]"
653,654,"[(5114, 4.841427350227012), (116, 4.83454393323724), (73290, 4.822338786153606), (1939, 4.806248647713096), (3038, 4.803334943658859), (116897, 4.796075672202979), (8132, 4.794899991410394), (7116, 4.7918993470380045), (2924, 4.789705773572137), (3310, 4.767946900476189)]"
654,655,"[(5114, 4.708370019072742), (116, 4.680303638137935), (1939, 4.6595536137547855), (73290, 4.657929684817678), (3038, 4.646553661325032), (8132, 4.64575027663472), (116897, 4.637523936456492), (7116, 4.63523153409182), (858, 4.627892010889078), (2924, 4.626466625351607)]"
655,656,"[(1172, 5), (50, 5), (318, 5), (2318, 5), (2064, 5), (1221, 5), (7502, 5), (899, 5), (904, 5), (908, 5)]"
656,657,"[(3038, 4.308338550575821), (5114, 4.293457385089859), (116, 4.288596599120891), (73290, 4.285871115998706), (1939, 4.263258513347565), (3030, 4.256284736989378), (6669, 4.2521987380082), (8132, 4.248899604943715), (2924, 4.247587536116093), (116897, 4.246442729541861)]"
657,658,"[(5114, 4.970240860548512), (116, 4.927620100311369), (73290, 4.920265232311164), (3038, 4.918174571706032), (1939, 4.905021004968959), (7116, 4.89196363234515), (116897, 4.882307563932207), (3310, 4.881751013443711), (2924, 4.875606740499918), (858, 4.874767628326917)]"
658,659,"[(5114, 4.267006285830426), (116, 4.2609505689254075), (73290, 4.256546571546783), (1939, 4.2235201636902), (3038, 4.2232567199368125), (2924, 4.2202965139292), (116897, 4.217048163550083), (8132, 4.195193613667777), (7116, 4.1820442973136585), (3310, 4.169992747795591)]"
659,660,"[(5114, 4.846597855994498), (116, 4.837401441923806), (73290, 4.8355120046118785), (3038, 4.826805954692036), (1939, 4.826049879689698), (7116, 4.817916741057058), (8132, 4.817726456658647), (858, 4.792023390831361), (116897, 4.791986132036972), (3030, 4.790633981652514)]"
660,661,"[(5114, 4.561416575631094), (1948, 4.534798341445936), (3038, 4.528369559688208), (116, 4.524269486388243), (73290, 4.519294556063946), (3310, 4.513634386571967), (8132, 4.5042081693672475), (1939, 4.502563321011768), (26587, 4.4932200896112295), (858, 4.484217336565059)]"
661,662,"[(5114, 4.40686738207546), (73290, 4.362955745629554), (116, 4.355642712947002), (116897, 4.348640161684099), (1939, 4.347983765428362), (8132, 4.331827045414429), (3038, 4.327435880688454), (858, 4.321906710962572), (2924, 4.318372984347933), (3310, 4.312674054580863)]"
662,663,"[(73290, 4.545396073310725), (1939, 4.534835822080029), (5114, 4.4967884274474805), (116, 4.489600307755152), (3030, 4.48762777261251), (3038, 4.4755817149662835), (8132, 4.474921451466637), (1948, 4.467854664081206), (7116, 4.455882743998376), (858, 4.446876105314022)]"
663,664,"[(5114, 4.579682409340196), (116, 4.566630594622951), (73290, 4.553179441490337), (1939, 4.546022103692326), (3038, 4.53764980992155), (7116, 4.529870161474482), (2924, 4.527677421571247), (8132, 4.527183778462007), (116897, 4.5260975858820665), (3310, 4.500553814275153)]"
664,665,"[(5114, 4.453228750071175), (116, 4.444709129813829), (73290, 4.440174425727321), (1939, 4.407437484079603), (3038, 4.403724667333018), (2924, 4.396104883682955), (7116, 4.390485671315695), (8132, 4.388402477674269), (858, 4.377623692724055), (3310, 4.3716342562653105)]"
665,666,"[(116, 3.988421506269192), (5114, 3.9401804130261295), (1939, 3.9400704375939566), (116897, 3.9368156081497347), (3038, 3.931399081353712), (73290, 3.931351966524856), (8132, 3.925902625857506), (858, 3.9148380016620283), (3310, 3.9061585975177033), (2924, 3.9034255684772416)]"
666,667,"[(5114, 4.4240083936482115), (116, 4.405497500160632), (1939, 4.387924879215019), (73290, 4.383966651023537), (3038, 4.379077524145593), (7116, 4.365210936358963), (8132, 4.364495384718796), (116897, 4.363062775565298), (2924, 4.357845673840901), (858, 4.3570440746399965)]"
667,668,"[(116, 4.414352143826431), (116897, 4.40799812216432), (73290, 4.388129146637612), (2924, 4.350434188950277), (1939, 4.3452049307597775), (5114, 4.342781100480868), (26729, 4.336782561773918), (858, 4.330006060291462), (7669, 4.3138668655264585), (3310, 4.3136862323023255)]"
